Doc:transcript-hillary-clintons-remarks-on-russias-involvement-in-syria-at-the-cnn-democratic-presidential-debate, AVG:242.0, List:[242]
Doc:transcript-bernie-sanderss-remarks-on-black-lives-matter-at-the-cnn-democratic-presidential-debate, AVG:243.0, List:[243]
Doc:transcript-donald-trumps-remarks-on-jeb-bushs-comment-on-funding-womens-health-care-the-cnn-republican-presidential-debate, AVG:244.0, List:[244]
Doc:transcript-mike-huckabees-closing-remarks-at-the-cnn-republican-presidential-debate, AVG:245.0, List:[245]
Doc:transcript-rand-pauls-remarks-on-military-actions-against-isis-at-the-cnn-republican-presidential-debate, AVG:246.0, List:[246]
Doc:transcript-rand-pauls-remarks-on-same-sex-marriage-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:247.0, List:[247]
Doc:transcript-donald-trumps-closing-remarks-at-the-cnn-republican-presidential-debate, AVG:248.0, List:[248]
Doc:transcript-donald-trumps-remarks-on-birthright-citizenship-at-the-cnn-republican-presidential-debate, AVG:249.0, List:[249]
Doc:transcript-ted-cruzs-remarks-on-illegal-immigration-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:250.0, List:[250]
Doc:transcript-chris-christies-remarks-on-prosecuting-hillary-clinton-at-the-cnn-republican-presidential-debate, AVG:251.0, List:[251]
Doc:transcript-bernie-sanderss-remarks-on-the-wall-street-bailout-at-the-cnn-democratic-presidential-debate, AVG:252.0, List:[252]
Doc:transcript-hillary-clintons-remarks-on-legalizing-recreational-marijuana-at-the-cnn-democratic-presidential-debate, AVG:253.0, List:[253]
Doc:transcript-donald-trumps-remarks-on-tax-reform-at-the-cnn-republican-presidential-debate, AVG:254.0, List:[254]
Doc:transcript-martin-omalleys-remarks-on-expanding-obamacare-to-undocumented-immigrants-at-the-cnn-democratic-presidential-debate, AVG:255.0, List:[255]
Doc:transcript-hillary-clintons-remarks-on-extending-obamacare-to-undocumented-immigrants-at-the-cnn-democratic-presidential-debate, AVG:256.0, List:[256]
Doc:transcript-jeb-bushs-remarks-on-common-core-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:257.0, List:[257]
Doc:transcript-ted-cruzs-remarks-on-isis-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:258.0, List:[258]
Doc:transcript-ben-carsons-remarks-on-political-expediency-at-the-cnn-republican-presidential-debate, AVG:259.0, List:[259]
Doc:transcript-john-kasichs-remarks-on-hillary-clinton-at-the-cnn-republican-presidential-debate, AVG:260.0, List:[260]
Doc:transcript-mike-huckabees-remarks-on-kim-davis-at-the-cnn-republican-presidential-debate, AVG:261.0, List:[261]
Doc:transcript-marco-rubios-response-on-his-electability-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:262.0, List:[262]
Doc:transcript-jeb-bushs-remarks-defending-the-war-in-iraq-at-the-cnn-republican-presidential-debate, AVG:263.0, List:[263]
Doc:transcript-ted-cruzs-remarks-on-guns-at-the-cnn-republican-presidential-debate, AVG:264.0, List:[264]
Doc:transcript-donald-trumps-refusal-to-rule-out-an-independent-campaign-for-the-general-election-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:265.0, List:[265]
Doc:transcript-donald-trumps-remarks-on-social-security-at-the-cnn-republican-presidential-debate, AVG:266.0, List:[266]
Doc:transcript-marco-rubios-remarks-on-isis-at-the-cnn-republican-presidential-debate, AVG:267.0, List:[267]
Doc:transcript-rand-pauls-remarks-on-the-iraq-war-at-the-cnn-republican-presidential-debate, AVG:268.0, List:[268]
Doc:transcript-ted-cruzs-remarks-on-immigration-at-the-cnn-republican-presidential-debate, AVG:269.0, List:[269]
Doc:transcript-marco-rubios-remarks-on-speaking-spanish-at-the-cnn-republican-presidential-debate, AVG:270.0, List:[270]
Doc:transcript-marco-rubios-remarks-on-god-and-veterans-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:271.0, List:[271]
Doc:transcript-carly-fiorinas-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:272.0, List:[272]
Doc:transcript-ben-carsons-remarks-on-torture-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:273.0, List:[273]
Doc:transcript-hillary-clintons-remarks-on-patriot-act-at-the-cnn-democratic-presidential-debate, AVG:274.0, List:[274]
Doc:transcript-bernie-sanderss-remarks-on-voting-against-immigration-reform-in-2007-at-the-cnn-democratic-presidential-debate, AVG:275.0, List:[275]
Doc:transcript-chris-christies-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:276.0, List:[276]
Doc:transcript-martin-omalleys-remarks-on-providing-in-state-college-tuition-for-undocumented-immigrants-at-the-cnn-democratic-presidential-debate, AVG:277.0, List:[277]
Doc:transcript-jeb-bushs-remarks-on-wealthy-campaign-donors-at-the-cnn-republican-presidential-debate, AVG:278.0, List:[278]
Doc:transcript-bernie-sanderss-remarks-on-climate-change-at-the-cnn-democratic-presidential-debate, AVG:279.0, List:[279]
Doc:transcript-marco-rubios-remarks-on-small-businesses-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:280.0, List:[280]
Doc:transcript-ben-carsons-remarks-on-opposing-the-war-in-iraq-at-the-cnn-republican-presidential-debate, AVG:281.0, List:[281]
Doc:transcript-martin-omalleys-remarks-on-paid-family-leave-at-the-cnn-democratic-presidential-debate, AVG:282.0, List:[282]
Doc:transcript-martin-omalleys-remarks-on-income-inequality-at-the-cnn-democratic-presidential-debate, AVG:283.0, List:[283]
Doc:transcript-hillary-clintons-remarks-on-why-she-should-be-the-nominee-at-the-cnn-democratic-presidential-debate, AVG:284.0, List:[284]
Doc:transcript-hillary-clintons-remarks-on-tom-vilsacks-endorsement, AVG:285.0, List:[285]
Doc:transcript-martin-omalleys-remarks-on-benghazi-at-the-cnn-democratic-presidential-debate, AVG:286.0, List:[286]
Doc:transcript-jeb-bushs-closing-statement-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:287.0, List:[287]
Doc:transcript-hillary-clintons-remarks-on-keystone-at-the-cnn-democratic-presidential-debate, AVG:288.0, List:[288]
Doc:transcript-hillary-clintons-remarks-on-vice-president-joe-biden, AVG:289.0, List:[289]
Doc:transcript-rand-pauls-remarks-on-voting-against-u-s-military-action-in-syria-at-the-cnn-republican-presidential-debate, AVG:290.0, List:[290]
Doc:transcript-ben-carsons-remarks-on-shrinking-the-government-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:291.0, List:[291]
Doc:transcript-rand-pauls-remarks-on-birthright-citizenship-at-the-cnn-republican-presidential-debate, AVG:292.0, List:[292]
Doc:transcript-john-kasichs-remarks-on-climate-change-at-the-cnn-republican-presidential-debate, AVG:293.0, List:[293]
Doc:transcript-martin-omalleys-remarks-on-climate-change-at-the-cnn-democratic-presidential-debate, AVG:294.0, List:[294]
Doc:transcript-marco-rubios-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:295.0, List:[295]
Doc:transcript-ben-carsons-remarks-on-minimum-wage-at-the-cnn-republican-presidential-debate, AVG:296.0, List:[296]
Doc:transcript-donald-trumps-remarks-on-obamas-red-line-in-syria-at-the-cnn-republican-presidential-debate, AVG:297.0, List:[297]
Doc:transcript-rand-pauls-remarks-on-the-iran-nuclear-deal-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:298.0, List:[298]
Doc:transcript-ben-carsons-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:299.0, List:[299]
Doc:transcript-ted-cruzs-closing-statement-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:300.0, List:[300]
Doc:transcript-bernie-sanderss-remarks-on-nsa-surveillance-at-the-cnn-democratic-presidential-debate, AVG:301.0, List:[301]
Doc:transcript-rand-pauls-remarks-on-vaccines-at-the-cnn-republican-presidential-debate, AVG:302.0, List:[302]
Doc:transcript-bernie-sanderss-remarks-on-medical-marijuana-at-the-cnn-democratic-presidential-debate, AVG:303.0, List:[303]
Doc:transcript-jeb-bushs-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:304.0, List:[304]
Doc:transcript-mike-huckabees-remarks-on-developing-medical-cures-at-the-cnn-republican-presidential-debate, AVG:305.0, List:[305]
Doc:transcript-hillary-clintons-remarks-on-sanderss-plan-to-expand-social-security-and-medicare-at-the-cnn-democratic-presidential-debate, AVG:306.0, List:[306]
Doc:transcript-donald-trumps-remarks-on-opposing-the-war-in-iraq-at-the-cnn-republican-presidential-debate, AVG:307.0, List:[307]
Doc:transcript-ted-cruzs-remarks-on-his-electability-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:308.0, List:[308]
Doc:transcript-rand-pauls-remarks-on-tax-reform-at-the-cnn-republican-presidential-debate, AVG:309.0, List:[309]
Doc:transcript-rand-pauls-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:310.0, List:[310]
Doc:transcript-donald-trumps-closing-statement-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:311.0, List:[311]
Doc:transcript-bernie-sanderss-remarks-on-social-security-at-the-cnn-democratic-presidential-debate, AVG:312.0, List:[312]
Doc:transcript-rand-pauls-remarks-on-gop-hawks-and-isis-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:313.0, List:[313]
Doc:transcript-carly-fiorinas-closing-statement-in-the-first-republican-presidential-debate, AVG:314.0, List:[314]
Doc:transcript-ted-cruzs-remarks-on-shutting-down-the-government-to-defund-planned-parenthood-at-the-cnn-republican-presidential-debate, AVG:315.0, List:[315]
Doc:transcript-hillary-clintons-remarks-on-her-income-may-19-2015, AVG:316.0, List:[316]
Doc:transcript-martin-omalleys-remarks-on-clintons-emails-at-the-cnn-democratic-presidential-debate, AVG:317.0, List:[317]
Doc:transcript-john-kasichs-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:318.0, List:[318]
Doc:transcript-ted-cruzs-introductory-remarks-at-the-cnn-republican-presidential-debate, AVG:319.0, List:[319]
Doc:transcript-carly-fiorinas-remarks-on-hillary-clinton-at-the-cnn-republican-presidential-debate, AVG:320.0, List:[320]
Doc:transcript-hillary-clintons-remarks-on-the-clinton-foundations-foreign-donations-may-19-2015, AVG:321.0, List:[321]
Doc:transcript-mike-huckabees-closing-statement-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:322.0, List:[322]
Doc:transcript-hillary-clintons-remarks-on-iraq-may-19-2015, AVG:323.0, List:[323]
Doc:transcript-marco-rubios-remarks-on-fighting-islamic-terrorism-at-the-cnn-republican-presidential-debate, AVG:324.0, List:[324]
Doc:transcript-carly-fiorinas-remarks-on-military-actions-against-isis-at-the-cnn-republican-presidential-debate, AVG:325.0, List:[325]
Doc:transcript-rand-pauls-closing-statement-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:326.0, List:[326]
Doc:transcript-jeb-bushs-remarks-on-china-at-the-cnn-republican-presidential-debate, AVG:327.0, List:[327]
Doc:transcript-ben-carsons-closing-statement-at-the-fox-news-republican-presidential-debate-on-aug-6-2015, AVG:328.0, List:[328]
